purchase,coupon,loyalty,age,months
37280.0,1,-1.389,26.2,22
64265.0,0,1.726,67.9,22
48863.0,1,-0.753,32.1,29
71363.0,1,-0.098,43.4,36
46360.0,0,-0.476,42.7,22
65217.0,0,1.806,46.7,27
47341.0,0,0.92,38.3,21
58026.0,1,0.156,45.7,24
45582.0,1,-0.336,50.6,20
14959.0,0,-1.668,28.8,22
31886.0,0,-0.274,13.7,26
40234.0,0,-0.589,45.5,23
31964.0,0,-0.107,16.8,37
37251.0,1,-1.901,44.1,20
51065.0,1,1.288,40.3,35
61679.0,1,0.932,51.9,26
63170.0,0,1.624,42.4,27
34986.0,0,-0.57,53.4,24
47797.0,0,-0.018,37.0,21
45307.0,1,-1.211,21.3,18
64877.0,1,0.908,48.9,22
43514.0,0,-0.203,47.0,28
60169.0,0,1.7,40.9,20
44146.0,0,0.757,47.1,25
60177.0,0,0.795,40.4,17
43149.0,0,0.573,26.3,20
34249.0,0,-1.459,30.4,29
52383.0,1,0.754,42.7,26
33498.0,1,-1.591,61.8,30
55908.0,1,0.326,46.3,29
57709.0,0,0.617,8.1,35
26711.0,0,-1.137,34.8,22
40940.0,0,-0.61,20.7,14
35380.0,1,-0.152,29.2,22
45393.0,1,0.293,20.4,24
38913.0,1,0.318,41.3,25
51301.0,0,0.056,39.9,34
45283.0,0,-0.856,38.4,23
54707.0,1,0.302,42.3,19
68106.0,1,2.519,36.6,27
36255.0,0,-0.559,41.6,19
70802.0,1,1.619,56.3,32
33046.0,0,-1.18,39.2,36
30197.0,0,-0.627,30.3,18
65527.0,0,1.349,50.8,22
54298.0,1,0.868,29.3,14
59977.0,0,1.631,59.0,23
59761.0,1,0.617,42.4,23
43212.0,0,-0.6,49.5,27
50010.0,1,0.087,35.6,28
28991.0,0,-0.437,56.0,18
60767.0,1,1.06,36.7,28
58519.0,0,0.627,31.3,28
52093.0,1,1.263,37.4,18
44086.0,0,-0.682,37.2,34
51868.0,0,-0.245,40.3,18
40760.0,0,-0.423,45.5,15
33910.0,1,-0.36,48.4,21
44145.0,0,-0.152,44.0,19
75207.0,0,1.291,42.1,29
62913.0,1,0.152,36.4,21
57541.0,0,1.192,25.2,18
35398.0,1,0.215,36.9,16
29696.0,0,-1.783,49.6,14
40331.0,1,-1.386,42.5,42
50296.0,1,-0.173,48.8,28
66368.0,1,1.171,44.1,21
46387.0,1,0.014,52.3,24
41738.0,0,-1.476,25.6,27
45044.0,0,0.13,25.8,34
42292.0,1,-0.246,12.9,23
41636.0,1,0.592,24.9,22
39557.0,1,0.838,37.8,17
45162.0,1,0.29,24.3,26
51582.0,1,-0.642,59.9,27
32770.0,1,-1.035,36.7,29
37346.0,1,-0.353,32.1,26
50056.0,1,-0.07,47.6,26
61988.0,1,0.368,46.2,21
48811.0,1,-0.454,52.9,28
51262.0,1,-0.633,37.5,26
46191.0,1,0.497,37.7,28
41831.0,0,0.825,45.4,16
40194.0,0,0.285,53.0,17
30346.0,0,-1.025,47.2,16
40248.0,1,-0.306,42.6,31
78757.0,0,2.173,30.1,20
23018.0,1,-1.071,25.5,33
40675.0,1,-0.36,49.0,22
49075.0,1,0.921,34.9,19
38022.0,0,-0.959,41.3,21
44720.0,0,-0.31,25.9,26
54440.0,1,1.291,53.6,29
62467.0,1,0.983,51.4,37
18392.0,1,-1.796,41.1,19
50745.0,0,0.608,49.1,26
36861.0,0,-0.316,27.9,28
23944.0,0,-1.385,27.3,22
62250.0,1,1.07,21.7,37
33898.0,1,-0.519,52.5,24
58040.0,1,-0.037,40.9,16
23213.0,1,-0.852,42.3,25
49424.0,0,0.8,45.0,23
51470.0,0,0.914,38.8,20
45120.0,0,0.806,29.7,21
63539.0,0,2.416,7.7,21
54441.0,1,0.643,38.0,28
40914.0,0,-0.284,44.6,28
33881.0,0,0.58,37.3,19
39176.0,1,0.398,24.7,27
47053.0,0,0.792,32.2,24
14491.0,1,-2.292,48.4,20
56645.0,0,0.944,40.8,14
63972.0,1,2.117,25.0,18
75997.0,0,0.988,39.8,22
37983.0,1,-0.497,58.6,22
83485.0,1,2.29,30.0,23
45412.0,0,0.928,23.6,19
76418.0,0,2.231,39.0,23
48102.0,0,1.18,36.1,31
35580.0,1,-0.096,51.9,23
27604.0,1,-1.419,30.5,26
34132.0,0,0.335,24.6,15
43106.0,1,0.774,40.8,24
32239.0,0,-0.147,27.2,21
42043.0,1,-1.068,43.7,28
54755.0,0,1.089,22.0,27
52460.0,0,-0.491,31.4,28
73336.0,1,1.663,29.7,35
52336.0,1,-0.292,40.0,20
58429.0,0,0.638,57.5,17
58381.0,1,-0.06,53.2,25
38157.0,0,0.664,22.9,21
56704.0,1,0.804,57.5,22
14358.0,0,-1.855,16.8,22
63462.0,1,-0.429,52.5,31
56606.0,1,-0.316,28.9,21
50974.0,0,-0.347,36.6,22
50065.0,0,0.167,40.7,12
73192.0,1,1.375,39.0,23
36939.0,0,-0.779,14.6,20
47700.0,1,0.778,58.3,18
40841.0,0,-0.167,47.1,17
51453.0,1,-0.473,43.7,17
29931.0,1,-1.269,20.3,35
35046.0,0,-0.557,35.8,25
28689.0,0,-0.884,25.6,25
67176.0,1,0.658,44.0,22
60645.0,0,1.727,33.8,22
55913.0,0,0.743,59.7,13
55816.0,1,0.936,34.0,31
40494.0,1,-0.616,40.9,26
52498.0,1,0.892,43.0,25
26360.0,1,-0.644,31.0,18
28204.0,0,-0.727,40.0,16
51473.0,1,0.45,29.0,19
51167.0,1,-0.452,33.8,30
44848.0,0,0.811,21.4,31
56072.0,1,0.333,35.1,29
44449.0,0,-0.082,30.5,23
36266.0,0,-0.392,47.1,18
54599.0,1,0.378,31.3,20
76187.0,1,0.446,28.6,18
32002.0,0,0.267,39.3,24
70218.0,1,1.307,19.3,20
38649.0,0,-0.384,36.6,31
26454.0,1,-1.184,17.2,16
33460.0,0,-1.123,31.6,26
45899.0,1,-0.782,41.0,30
38363.0,1,-0.724,31.4,24
49407.0,0,0.049,32.1,21
84519.0,1,1.822,45.2,20
18240.0,0,-0.819,31.8,29
31608.0,0,-0.652,47.1,29
46378.0,0,-0.343,46.5,30
26431.0,0,-0.795,42.5,28
40021.0,1,-0.574,24.9,30
57387.0,0,0.883,46.8,22
58203.0,0,1.453,25.5,28
46006.0,0,-0.519,25.1,28
45345.0,0,0.113,32.1,29
66359.0,1,1.092,25.1,16
69621.0,1,0.5,47.9,20
36858.0,1,-0.001,24.3,22
60690.0,0,0.535,37.1,34
59218.0,0,0.079,44.6,30
43368.0,0,-0.487,47.1,21
25702.0,0,0.683,48.5,14
34197.0,0,-0.448,38.3,24
58660.0,1,-0.315,50.5,35
53115.0,1,0.472,54.8,25
40726.0,0,-0.965,44.3,21
59682.0,1,0.869,50.8,22
33374.0,0,-0.544,43.6,31
38085.0,0,-0.794,38.7,19
44075.0,0,0.704,42.8,23
52979.0,0,0.814,28.9,26
47238.0,0,1.103,42.5,15
79604.0,0,1.476,22.0,19
42039.0,1,-0.815,47.4,21
54381.0,1,-0.092,39.4,24
36707.0,1,-0.901,49.9,19
37123.0,1,-0.579,29.0,21
54465.0,0,0.995,33.8,27
65931.0,0,0.45,31.3,25
48568.0,0,0.403,26.5,32
69716.0,1,0.548,33.4,27
43462.0,1,-0.266,38.3,23
52709.0,0,1.374,21.6,13
57065.0,0,-0.838,39.0,22
63371.0,0,0.788,25.6,19
52058.0,0,-0.443,33.4,23
40655.0,1,-0.763,33.9,28
81977.0,0,2.097,43.8,36
36063.0,0,-0.238,32.4,26
66643.0,0,0.797,50.7,22
24026.0,0,-0.648,16.6,17
46126.0,0,-0.601,43.5,26
62774.0,1,1.286,44.6,22
54591.0,0,0.519,43.7,28
43499.0,1,0.182,49.2,26
44552.0,1,0.568,11.2,24
38079.0,0,0.715,43.7,26
71086.0,1,0.942,41.8,30
56683.0,0,0.584,38.5,23
61682.0,1,0.78,35.8,24
41345.0,1,0.413,15.0,23
52302.0,1,0.243,42.8,24
63536.0,0,1.195,55.4,19
28862.0,0,-2.029,38.7,27
52694.0,1,0.908,31.6,31
48211.0,1,0.125,21.6,22
53133.0,0,0.277,50.8,21
35627.0,0,-0.153,33.9,35
41913.0,1,-0.594,31.3,25
60370.0,1,0.681,26.4,29
43730.0,1,-1.078,27.3,31
38321.0,1,-0.885,38.0,24
44320.0,1,-0.896,31.1,35
58083.0,1,1.668,42.1,27
55223.0,1,0.058,28.4,28
40282.0,1,0.034,16.7,27
21317.0,1,-1.324,36.5,21
51756.0,0,0.12,49.7,16
74632.0,1,0.865,42.9,29
32975.0,0,-1.026,32.9,30
47508.0,1,0.096,33.3,23
43154.0,0,0.226,37.8,18
61300.0,1,0.622,18.8,25
46861.0,0,0.974,17.9,25
75781.0,0,1.942,45.0,18
49191.0,0,0.013,23.7,16
49276.0,0,0.041,39.3,16
47019.0,1,-0.61,39.0,25
65326.0,0,0.946,51.0,36
49027.0,0,-0.026,46.0,25
54319.0,1,0.463,31.5,14
40365.0,0,0.685,8.7,20
33108.0,0,-0.138,29.9,24
42066.0,1,-0.171,35.0,27
33154.0,1,0.16,32.3,30
45149.0,0,0.143,48.5,34
70836.0,0,0.06,23.5,31
47319.0,1,-0.143,36.8,10
61226.0,1,-0.04,52.5,26
69303.0,0,1.184,29.7,21
41176.0,1,-0.583,36.5,22
33522.0,0,0.093,35.3,32
47144.0,1,0.018,41.1,24
61636.0,0,1.046,51.8,21
35685.0,1,-0.493,26.3,27
31789.0,0,-0.218,42.1,21
36475.0,0,-0.479,45.1,33
55927.0,0,0.793,36.4,23
64296.0,0,0.634,39.0,26
59928.0,1,0.436,49.0,23
61317.0,0,0.156,68.6,28
80799.0,0,2.195,44.6,28
57286.0,1,0.317,38.6,22
29809.0,1,-1.843,35.5,24
28452.0,1,-1.393,64.0,24
27658.0,1,-1.332,49.1,24
18785.0,1,-0.405,26.4,24
37635.0,1,-1.458,62.7,17
49698.0,0,0.015,31.8,23
12759.0,0,-1.382,47.4,13
44367.0,0,-0.051,27.3,28
33038.0,1,-0.612,38.4,32
49755.0,0,0.489,24.1,27
53589.0,1,0.122,48.9,22
42423.0,0,-0.937,39.4,21
76352.0,1,1.742,35.1,16
32321.0,1,-1.096,49.9,16
37220.0,0,-0.519,32.9,28
37968.0,0,-1.36,43.2,13
70151.0,0,0.942,44.9,21
42878.0,1,0.91,34.5,22
45535.0,0,-0.097,49.1,26
20466.0,1,-2.39,33.6,21
65696.0,0,0.747,34.0,22
76059.0,0,1.727,29.2,25
40247.0,1,-0.861,35.7,27
49218.0,0,0.45,45.4,26
46073.0,0,0.866,37.1,23
51775.0,1,0.032,40.7,21
37506.0,1,-1.15,40.4,33
35950.0,0,-0.203,44.0,28
44717.0,1,-0.637,34.1,22
43010.0,0,0.526,46.8,18
41722.0,1,-1.718,49.2,29
42021.0,1,0.497,26.7,13
53476.0,1,0.059,50.3,35
27095.0,0,-1.536,34.8,27
37041.0,1,-0.995,22.5,23
55715.0,0,0.517,38.1,32
63990.0,0,1.238,41.5,25
55691.0,0,0.827,44.0,15
69405.0,0,2.83,44.3,25
49287.0,0,0.17,40.1,22
28633.0,0,-1.184,53.6,33
35009.0,0,0.013,25.8,35
21304.0,1,-0.726,40.3,26
13312.0,1,-2.367,17.2,26
53336.0,0,1.014,52.5,22
14980.0,1,-0.981,57.0,19
30406.0,1,-0.927,24.6,30
54637.0,1,1.753,23.1,26
28572.0,0,-0.651,45.4,19
37010.0,0,-0.852,25.6,22
56443.0,1,0.81,38.1,24
77317.0,1,1.792,56.5,33
26785.0,0,-1.86,43.7,26
34896.0,0,-1.094,56.8,34
41266.0,0,-0.635,34.5,23
48054.0,1,0.751,37.2,16
55787.0,1,0.227,51.0,28
63993.0,1,1.098,18.9,16
15017.0,0,-1.457,46.4,21
37873.0,0,-0.136,36.2,29
79799.0,0,1.42,48.1,34
23605.0,0,-1.827,27.4,26
50504.0,0,1.043,40.1,24
25347.0,1,-0.843,12.7,24
55576.0,1,0.255,47.6,27
29988.0,1,-1.062,47.6,24
51709.0,0,0.601,32.7,23
58021.0,1,0.75,43.9,29
50193.0,1,-0.171,34.4,13
69395.0,1,1.608,38.4,25
45459.0,1,-1.008,47.0,23
61575.0,0,0.95,27.0,22
36370.0,1,-1.147,32.1,25
59681.0,0,0.931,52.9,16
53249.0,0,0.813,34.7,24
24970.0,0,-0.728,31.3,27
77193.0,1,1.545,36.7,33
26818.0,0,-0.056,21.6,20
19847.0,0,-1.369,32.1,23
48560.0,0,-0.33,20.5,26
43216.0,0,0.887,34.7,28
49971.0,1,0.037,47.3,20
61386.0,1,0.902,66.9,37
64303.0,1,1.4,52.1,18
46289.0,0,0.816,23.5,25
61713.0,0,0.537,41.0,27
53900.0,0,0.211,34.3,19
57976.0,0,0.472,44.9,28
64935.0,0,1.441,39.8,20
32387.0,1,-0.583,33.5,27
42178.0,1,-0.183,41.0,28
54984.0,0,0.795,34.9,25
31200.0,0,-0.965,43.0,26
52137.0,1,0.997,40.8,17
54055.0,1,0.037,39.8,21
60725.0,0,0.499,15.5,18
24953.0,0,-0.591,45.0,25
57258.0,0,-0.195,31.3,21
54530.0,0,1.204,26.3,23
27880.0,0,-1.061,58.6,25
60993.0,1,1.019,51.8,25
48174.0,0,1.122,32.2,32
57707.0,1,0.107,39.4,32
15489.0,1,-1.911,40.1,28
24972.0,0,-1.079,25.9,23
50079.0,0,0.401,31.7,24
50593.0,0,1.062,35.5,15
41782.0,1,-1.367,50.5,30
40731.0,1,0.377,30.5,30
37881.0,1,0.25,34.3,24
31056.0,0,-1.477,51.1,20
39961.0,0,0.189,22.8,26
36209.0,1,-0.735,58.7,31
38787.0,0,-1.473,57.3,25
61285.0,1,1.783,23.7,28
30728.0,0,-0.738,50.3,28
34264.0,1,-1.405,25.6,31
33048.0,1,-1.394,35.8,22
74837.0,1,1.924,47.1,26
50227.0,1,0.987,28.4,24
46620.0,0,0.554,37.7,25
41034.0,1,-0.815,37.1,33
57554.0,1,0.39,24.3,30
46629.0,0,0.083,29.0,23
47567.0,0,0.739,33.7,20
29665.0,0,-1.435,31.7,23
45504.0,1,0.729,48.3,21
40654.0,0,0.984,63.0,25
18481.0,1,-0.88,38.7,28
33293.0,1,-0.923,35.5,23
30433.0,0,-0.111,20.8,25
19450.0,1,-1.327,39.4,23
45360.0,0,-0.281,33.3,28
28025.0,0,-0.288,21.6,20
77572.0,1,1.367,15.8,31
39266.0,0,-0.994,47.4,28
32243.0,0,-0.316,31.3,18
68453.0,0,1.312,65.9,30
35431.0,1,-1.704,45.5,25
56694.0,1,1.027,44.4,23
39872.0,1,-0.459,16.1,18
60841.0,1,0.58,21.3,24
54569.0,0,-0.01,40.6,27
49696.0,1,0.634,35.8,15
9194.0,1,-3.321,57.9,25
50318.0,0,-0.711,18.7,32
27283.0,1,-2.172,34.4,33
26535.0,1,-0.297,37.2,22
33978.0,0,-0.656,35.2,18
52943.0,1,0.064,48.6,20
69146.0,1,1.669,53.8,25
52964.0,1,0.53,50.5,19
60962.0,1,0.408,27.7,21
55620.0,1,0.643,10.9,28
46300.0,0,-0.232,45.5,27
53936.0,0,1.518,26.4,14
59981.0,0,0.677,45.3,18
41491.0,0,0.06,34.1,21
58423.0,0,1.238,37.9,22
34242.0,0,-0.348,49.9,34
48153.0,1,-0.49,49.9,18
22672.0,1,-0.855,28.7,22
31696.0,0,-1.391,21.3,30
40219.0,1,-1.193,49.3,34
65323.0,1,1.185,27.2,20
44189.0,1,-0.418,39.3,22
58329.0,1,-0.028,22.1,28
57008.0,1,0.732,35.9,26
35770.0,0,-0.147,31.5,17
37630.0,1,-0.972,43.2,26
49173.0,0,-0.839,51.3,26
41287.0,1,-0.448,40.7,23
71358.0,0,1.018,36.6,24
34009.0,0,-0.53,38.6,31
48751.0,1,-0.575,24.9,28
47041.0,1,0.517,30.5,21
45108.0,0,0.018,52.7,33
59275.0,1,0.053,31.5,33
48670.0,1,0.219,24.7,19
83556.0,1,1.688,34.5,30
33210.0,0,-0.344,32.3,12
40931.0,1,-0.47,33.2,22
62888.0,0,1.786,42.6,23
20082.0,0,-0.911,31.6,20
18374.0,0,-1.734,36.7,31
54091.0,0,0.849,28.6,23
50894.0,0,-0.489,47.8,23
40992.0,1,-0.029,40.3,18
61544.0,1,0.077,59.5,23
34916.0,0,-1.16,41.3,27
44139.0,1,0.489,25.1,20
27769.0,0,-1.216,21.9,28
40175.0,1,0.825,31.7,26
73558.0,0,1.124,39.4,19
18275.0,1,-0.703,37.0,22
71375.0,1,1.077,33.9,16
39341.0,0,0.167,41.4,23
61062.0,0,1.822,42.2,33
45901.0,0,0.015,47.0,39
33582.0,1,-1.804,56.1,22
20611.0,1,-1.829,23.6,26
56557.0,0,0.876,30.2,19
40170.0,0,-0.472,41.9,21
51712.0,1,0.373,32.4,25
33809.0,1,-1.125,22.5,20
32923.0,0,-0.591,49.2,15
-1875.0,0,-2.235,28.6,23
41920.0,1,0.37,22.1,17
60459.0,0,0.769,42.4,27
41482.0,0,-0.79,54.2,31
45818.0,0,0.48,36.8,27
39755.0,0,-0.749,11.0,33
35712.0,0,0.338,40.9,26
39614.0,0,-0.483,51.3,18
36631.0,1,-0.908,62.7,21
55268.0,1,0.43,60.4,28
28305.0,0,-1.906,53.0,26
57689.0,1,1.784,34.0,24
21197.0,0,-1.624,38.3,15
20824.0,0,-2.024,41.8,25
56911.0,0,0.229,36.7,26
18691.0,0,-1.087,39.8,17
51357.0,0,0.561,43.6,23
46741.0,1,-1.446,35.8,25
71589.0,1,1.436,32.1,35
59105.0,0,1.227,38.5,24
36997.0,1,-1.099,39.1,22
75002.0,1,1.939,29.1,22
26758.0,0,-0.481,28.5,25
49669.0,0,-0.039,38.4,26
39102.0,1,-0.697,25.7,24
52971.0,1,0.231,50.9,18
52541.0,1,0.347,42.8,22
47929.0,0,-0.168,55.3,29
33808.0,1,0.261,30.4,20
58685.0,0,0.091,35.9,40
53024.0,1,0.439,22.2,23
30217.0,1,-1.351,30.5,25
29935.0,0,-0.469,41.8,24
51235.0,0,-1.201,43.7,23
57209.0,1,-0.094,22.0,34
49871.0,1,-0.108,26.9,33
42621.0,0,-0.236,36.4,18
41487.0,1,-0.725,33.8,26
66081.0,0,1.784,42.6,27
40060.0,1,-1.008,30.0,19
34395.0,0,0.48,36.1,25
37676.0,0,-0.491,22.3,25
67931.0,1,1.432,52.5,23
54659.0,1,1.165,41.1,26
53205.0,1,0.388,43.0,21
63822.0,1,0.639,45.0,28
41802.0,1,-0.885,40.9,20
41221.0,0,-1.064,46.2,17
54412.0,1,0.734,50.8,22
60036.0,1,-0.021,44.1,28
24625.0,1,-1.585,50.3,22
44430.0,1,-0.209,55.2,25
27739.0,0,-1.343,35.0,29
28746.0,1,-1.476,54.0,18
39816.0,1,-0.101,23.3,26
42672.0,1,0.019,40.3,29
46320.0,0,-0.361,42.7,21
36991.0,0,-0.543,49.3,26
26956.0,1,-1.094,39.6,29
38559.0,0,-0.25,38.9,26
38444.0,1,-0.175,35.2,20
32924.0,0,-0.522,42.9,26
64937.0,0,2.304,47.1,28
40532.0,0,-0.335,34.7,26
46745.0,0,0.068,55.8,29
35919.0,1,-0.823,37.2,28
51084.0,0,-0.224,47.9,20
52180.0,0,0.006,40.3,23
53658.0,1,0.518,31.4,26
8166.0,0,-3.058,26.5,28
49069.0,0,1.007,34.9,30
50577.0,0,0.497,25.3,36
42686.0,0,0.203,37.0,22
40899.0,0,-1.07,39.7,24
16589.0,1,-1.811,41.4,24
13686.0,0,-1.17,33.6,27
57843.0,1,0.647,25.0,27
56758.0,0,0.611,37.8,22
52017.0,1,-0.042,42.4,28
57034.0,0,0.682,44.9,21
38765.0,0,-0.959,41.7,31
38060.0,1,-1.123,25.4,23
66920.0,1,1.221,32.2,26
52073.0,1,1.076,40.8,20
46928.0,1,0.752,38.6,24
61708.0,1,1.072,32.9,21
53336.0,0,-0.059,33.5,20
13441.0,1,-2.31,34.3,20
43112.0,1,-0.283,48.1,25
61104.0,0,1.079,26.7,23
42292.0,0,-0.266,58.9,31
50913.0,0,0.678,39.6,25
50990.0,1,0.6,50.2,33
39010.0,0,-0.914,42.5,34
57299.0,1,0.499,56.6,27
37086.0,0,0.073,40.1,20
29116.0,0,-1.452,6.3,19
73470.0,1,1.05,31.3,16
52926.0,0,-1.079,55.7,20
66578.0,0,0.449,28.1,28
56689.0,0,0.489,26.7,24
36058.0,1,-0.771,15.1,29
29845.0,0,-0.932,43.9,23
41248.0,0,0.425,59.8,23
39924.0,1,0.222,31.3,23
53710.0,0,1.194,23.9,23
56285.0,1,0.164,47.9,28
63445.0,1,0.501,39.8,32
44340.0,0,0.164,28.3,22
38327.0,0,0.929,26.3,20
42258.0,0,-1.0,44.5,25
20120.0,0,-1.878,34.9,28
55969.0,1,0.484,27.2,35
49084.0,1,-0.209,25.7,18
21417.0,1,-0.64,31.5,25
56551.0,1,1.653,14.8,31
20898.0,1,-1.418,48.5,23
45668.0,1,-0.292,37.0,16
63512.0,1,0.892,44.2,24
36146.0,1,-0.207,39.8,25
55306.0,0,-0.431,34.5,29
48169.0,1,0.304,47.6,24
46408.0,1,-0.383,22.8,22
29301.0,1,-1.707,19.3,22
16751.0,1,-1.324,32.6,19
46990.0,0,0.662,29.7,23
64292.0,0,0.649,64.6,31
17720.0,0,-1.184,33.6,20
55284.0,1,0.249,37.4,20
36034.0,0,0.621,36.8,25
55905.0,1,0.652,49.0,23
60367.0,0,1.424,36.5,14
67829.0,1,0.961,45.9,27
51316.0,1,-0.072,39.1,26
30318.0,1,-0.25,44.5,16
48749.0,0,0.666,39.6,21
39217.0,1,-1.141,34.9,26
38750.0,1,-1.62,40.8,24
61051.0,1,0.794,49.2,25
49823.0,0,1.114,42.5,25
55306.0,0,0.592,29.9,15
44113.0,1,0.306,45.9,18
22257.0,1,-1.567,29.5,31
32748.0,1,-1.403,32.3,26
42273.0,0,-0.617,39.0,22
63167.0,1,1.64,42.2,28
31676.0,0,-0.29,44.8,24
66964.0,1,0.17,44.3,33
48965.0,1,-0.785,28.9,24
74886.0,1,1.32,46.2,39
16714.0,0,-1.859,36.9,21
69961.0,0,1.63,26.2,22
43874.0,0,0.011,46.1,25
-5948.0,1,-2.608,41.1,22
52836.0,0,0.089,43.6,21
55156.0,0,0.583,33.8,16
48784.0,0,0.579,50.8,20
61712.0,0,0.474,46.3,26
45847.0,1,-0.288,64.0,20
46118.0,0,-0.269,58.8,28
43357.0,0,0.124,37.7,32
58232.0,1,-0.59,38.5,21
78585.0,0,1.714,46.5,27
30758.0,1,-1.164,34.3,19
42488.0,1,0.151,32.3,30
40776.0,0,-0.272,35.7,23
25422.0,1,-1.428,30.2,30
64075.0,1,1.417,37.9,28
53986.0,0,0.276,67.7,29
54911.0,1,-0.667,56.0,21
31922.0,0,-0.844,36.4,23
39154.0,1,-0.253,52.4,18
62796.0,0,1.571,43.9,28
56883.0,0,0.231,44.2,16
33140.0,0,-0.894,35.7,23
60934.0,1,0.149,46.2,18
36428.0,0,-0.682,44.0,27
49753.0,1,0.539,33.2,25
38451.0,0,0.457,48.9,17
39367.0,0,0.766,32.2,23
37441.0,0,0.346,23.0,21
53126.0,1,0.134,28.1,27
25403.0,0,-1.245,46.0,17
45928.0,0,0.271,29.2,25
67938.0,0,1.137,31.4,20
21911.0,0,-1.391,35.4,14
48777.0,1,0.951,10.5,23
52726.0,1,-0.559,43.1,20
36128.0,1,-0.587,38.6,18
46178.0,1,-0.566,43.6,27
51921.0,1,0.742,42.9,30
52391.0,0,0.081,28.3,30
55178.0,0,0.23,37.2,30
40613.0,1,-0.946,36.3,17
59252.0,1,1.608,38.3,29
22058.0,1,-0.897,20.3,23
55984.0,0,1.342,46.6,25
66136.0,1,1.284,32.1,27
64419.0,1,0.769,46.2,18
37809.0,1,-1.184,8.9,29
35973.0,1,0.11,24.0,24
37319.0,0,-0.69,34.6,23
74516.0,1,1.595,40.4,23
48006.0,0,0.329,43.7,37
59345.0,0,0.49,47.9,27
52612.0,1,0.285,29.3,25
35797.0,0,0.328,40.4,17
62141.0,0,1.097,34.0,22
80012.0,0,2.186,25.1,30
50211.0,0,0.832,20.2,22
64709.0,1,1.31,26.6,32
50084.0,0,0.754,38.1,21
44747.0,0,0.513,35.9,31
29021.0,0,-1.064,52.1,16
36403.0,1,-0.299,34.4,24
42435.0,1,-0.511,39.8,26
45352.0,1,0.675,24.5,19
31927.0,0,-2.809,32.5,19
13893.0,1,-2.064,54.3,12
47417.0,0,-0.4,42.3,24
61636.0,1,0.491,40.7,21
47768.0,0,-0.254,41.4,20
61319.0,1,0.007,17.0,30
66088.0,1,0.816,48.6,21
63493.0,1,1.522,45.8,24
78967.0,0,1.767,37.4,27
56801.0,1,0.693,41.1,27
54752.0,1,1.199,40.9,19
48409.0,0,-0.23,35.5,22
38354.0,1,-0.73,48.1,22
45893.0,0,0.75,30.4,28
68309.0,1,1.698,36.1,31
52177.0,0,0.697,40.3,22
23611.0,1,-1.712,41.1,22
63159.0,1,1.218,38.7,28
58517.0,0,2.06,28.4,20
62948.0,1,0.911,33.5,22
43094.0,0,-0.07,43.9,26
47011.0,1,-0.639,36.1,25
38254.0,0,-0.906,43.4,25
52850.0,0,1.646,30.5,29
26323.0,0,-0.072,37.5,18
45061.0,0,-0.027,39.6,24
38366.0,0,0.032,37.3,33
57605.0,1,0.075,48.9,32
52611.0,0,0.571,34.2,28
42161.0,1,-0.177,40.3,19
60157.0,1,0.549,36.1,21
52387.0,1,-0.312,38.3,36
29713.0,0,-0.541,29.9,16
31905.0,0,-1.514,41.7,14
54298.0,0,0.333,25.0,25
56592.0,0,1.488,35.4,18
57692.0,0,0.818,43.5,24
52892.0,0,1.292,36.8,26
41359.0,0,-0.157,43.1,19
46342.0,1,-0.534,36.5,28
30089.0,0,-0.544,33.0,23
27463.0,0,-0.881,40.7,22
55874.0,1,0.999,37.8,28
57294.0,1,1.437,31.7,21
45975.0,1,-0.48,25.2,24
45636.0,1,0.634,28.4,16
38773.0,1,-1.171,35.0,21
61479.0,1,0.513,44.3,21
57130.0,0,0.975,21.0,28
42290.0,1,-0.615,38.1,27
64810.0,1,1.418,52.3,26
23164.0,1,-0.233,25.8,35
51600.0,1,0.454,31.4,23
62977.0,1,1.821,33.1,23
26417.0,1,-1.332,32.5,20
47507.0,0,0.657,37.6,18
30377.0,0,-0.066,30.2,23
68205.0,1,1.644,42.9,18
44024.0,0,0.152,19.1,19
61427.0,1,0.014,47.3,32
60924.0,1,0.668,41.0,32
77533.0,0,1.91,54.6,19
49544.0,1,-0.403,27.9,18
29256.0,1,-0.754,36.4,22
38198.0,1,-0.597,51.9,26
70757.0,1,1.108,65.7,21
28423.0,1,-1.602,58.6,30
26848.0,1,-0.983,33.3,28
38491.0,1,-0.487,40.2,19
30741.0,0,-0.764,31.6,19
39650.0,0,-0.049,21.8,25
35774.0,1,-0.586,28.6,30
15971.0,1,-1.872,41.3,20
56370.0,0,2.351,25.2,28
61653.0,0,1.131,34.5,29
51582.0,1,-0.067,37.2,13
46502.0,1,-0.448,32.9,25
34487.0,0,-0.584,44.4,17
21910.0,0,-1.723,11.9,19
41050.0,1,-1.013,37.7,12
38587.0,1,0.279,42.6,30
58908.0,0,0.365,45.5,20
58330.0,1,1.494,36.3,22
58003.0,1,0.087,35.0,29
32480.0,0,-0.521,37.3,22
56279.0,1,1.008,30.3,17
46897.0,1,0.684,37.5,30
49112.0,1,-1.174,41.0,30
35434.0,0,-0.611,31.9,22
70547.0,0,0.966,53.3,33
41892.0,0,-0.665,37.9,35
49289.0,0,0.178,47.7,28
34233.0,1,-0.894,19.5,16
65684.0,0,1.125,35.9,27
72459.0,0,2.137,55.2,25
27902.0,0,-1.945,35.9,34
21597.0,0,-0.946,37.6,25
60498.0,1,0.787,52.8,20
