purchase,coupon,age,months,app_open,loyalty
38226.0,0,44.8,20,0.0,-1.858
60160.0,0,33.9,30,13.0,0.603
42235.0,0,27.4,21,13.0,0.298
45251.0,1,19.2,23,10.0,0.639
60447.0,1,27.7,31,12.0,1.058
51652.0,1,39.1,21,10.0,0.368
38510.0,0,52.3,24,9.0,0.148
15705.0,0,49.2,25,5.0,-0.881
33588.0,0,40.3,30,1.0,-0.712
45649.0,0,34.8,22,14.0,1.187
63610.0,0,40.7,23,12.0,1.436
42189.0,0,32.8,22,9.0,-0.238
41944.0,0,55.2,33,9.0,0.046
29784.0,0,36.1,26,2.0,-0.905
71648.0,0,37.1,18,12.0,1.173
56062.0,0,15.8,26,10.0,0.665
66783.0,1,36.0,22,20.0,1.941
55251.0,0,46.4,31,1.0,-0.878
27887.0,0,27.3,18,6.0,-0.378
40550.0,0,30.5,27,13.0,0.231
55863.0,1,45.9,24,11.0,0.646
28149.0,0,23.2,26,5.0,-0.216
50834.0,0,48.6,27,4.0,-0.873
57844.0,0,32.7,33,11.0,0.881
47151.0,0,34.1,27,16.0,0.721
35701.0,0,26.8,24,5.0,-0.916
62801.0,0,41.8,24,16.0,1.355
64695.0,1,62.6,32,13.0,1.17
40916.0,1,45.8,24,8.0,0.134
32769.0,0,29.4,23,8.0,0.08
69447.0,0,49.4,18,12.0,0.554
26163.0,1,34.8,24,5.0,-0.862
63606.0,1,51.7,23,6.0,0.03
15223.0,0,46.1,33,0.0,-2.152
61423.0,1,8.6,30,14.0,0.876
31679.0,1,28.0,26,0.0,-1.561
75381.0,1,47.4,38,15.0,1.503
51322.0,1,39.5,31,6.0,-0.33
26832.0,0,27.8,19,5.0,-0.212
33306.0,1,31.7,21,6.0,-0.628
28340.0,0,18.9,28,4.0,-0.288
67204.0,1,37.1,29,18.0,1.419
7676.0,0,60.1,24,0.0,-2.488
47683.0,1,46.0,20,15.0,1.277
54842.0,1,59.9,32,10.0,0.338
13967.0,0,46.8,24,3.0,-1.207
39907.0,1,48.3,31,0.0,-1.075
60217.0,1,57.7,21,17.0,1.676
30095.0,1,41.8,23,1.0,-0.946
11436.0,0,36.1,19,1.0,-1.153
77398.0,1,48.3,30,13.0,1.137
42740.0,1,52.5,26,6.0,0.339
28113.0,0,33.2,15,0.0,-0.938
33783.0,0,30.8,33,13.0,0.217
28014.0,0,39.4,34,2.0,-1.026
75672.0,1,46.3,21,15.0,1.101
64913.0,1,46.0,28,14.0,1.061
44659.0,0,23.8,31,11.0,0.532
53534.0,0,57.1,33,9.0,0.362
64888.0,1,31.6,31,20.0,1.761
47659.0,1,35.3,29,8.0,-0.0
34214.0,0,29.0,19,0.0,-1.182
53792.0,1,65.0,20,11.0,0.449
75956.0,1,40.4,29,16.0,2.086
32438.0,0,29.5,20,3.0,-1.015
43149.0,1,46.6,29,3.0,-0.361
45264.0,0,45.7,25,10.0,0.416
40470.0,0,36.1,28,5.0,-0.054
39667.0,0,46.4,23,2.0,-0.982
67084.0,1,29.7,28,16.0,1.122
65799.0,1,33.1,24,25.0,2.32
42650.0,0,17.9,27,6.0,0.196
26142.0,0,24.8,25,5.0,-0.904
37324.0,0,56.1,34,0.0,-1.549
45788.0,0,54.4,20,9.0,0.258
77353.0,0,38.7,32,16.0,1.104
57540.0,1,54.6,23,10.0,0.475
51787.0,0,36.4,13,9.0,-0.002
29647.0,0,35.6,26,2.0,-0.589
32273.0,0,38.6,26,0.0,-1.092
62159.0,1,36.8,22,15.0,0.835
48376.0,1,35.8,15,16.0,0.914
29129.0,0,49.4,29,0.0,-1.546
76518.0,1,39.5,29,12.0,1.59
50938.0,0,45.1,28,11.0,0.574
55328.0,0,48.3,19,16.0,1.4
44700.0,0,41.9,29,0.0,-1.342
16981.0,0,28.3,21,0.0,-1.366
43430.0,0,24.5,30,6.0,-0.149
50390.0,1,39.5,34,13.0,0.503
60405.0,0,36.3,33,16.0,1.796
62937.0,1,38.9,27,15.0,0.706
40619.0,0,37.8,26,10.0,-0.243
39006.0,0,63.8,21,0.0,-1.026
38124.0,0,24.7,17,14.0,1.23
33664.0,0,18.1,21,3.0,-0.965
63675.0,1,41.3,32,15.0,1.628
24592.0,0,34.2,18,5.0,-0.284
84039.0,1,41.2,32,20.0,1.591
62631.0,1,43.8,29,14.0,0.679
47300.0,0,50.8,26,11.0,-0.137
46902.0,0,22.9,27,5.0,-0.519
45655.0,1,32.4,28,5.0,-0.341
46994.0,1,42.3,23,11.0,0.428
46482.0,0,45.7,29,8.0,0.077
35338.0,0,59.9,23,4.0,-0.594
41043.0,0,47.6,28,7.0,-0.166
36596.0,0,37.4,29,7.0,0.079
9159.0,0,29.1,19,0.0,-2.129
58608.0,0,32.4,34,8.0,0.458
32411.0,0,32.1,12,1.0,-0.98
28319.0,0,44.6,26,1.0,-1.153
17713.0,0,40.6,29,0.0,-1.687
17045.0,0,24.8,19,0.0,-1.794
14810.0,0,33.6,26,0.0,-1.355
41221.0,1,46.8,22,5.0,-0.709
79330.0,1,41.5,24,17.0,1.953
57878.0,0,43.7,22,4.0,-0.526
37881.0,0,41.8,20,10.0,0.178
58676.0,0,54.3,21,15.0,0.4
40069.0,0,40.4,19,9.0,0.131
36464.0,1,34.1,20,4.0,-0.077
20052.0,0,28.8,24,3.0,-1.195
67511.0,1,40.5,28,16.0,1.451
55979.0,0,13.6,27,19.0,1.807
20677.0,0,36.2,30,0.0,-1.683
28280.0,0,35.9,22,0.0,-1.024
35876.0,0,24.4,36,6.0,-0.28
25332.0,0,28.7,24,1.0,-0.965
32853.0,0,46.1,25,13.0,0.506
37302.0,0,40.3,25,5.0,-0.728
76875.0,1,39.0,36,18.0,2.165
54367.0,0,41.1,30,18.0,1.191
50173.0,0,38.9,23,10.0,0.213
72563.0,1,50.4,21,11.0,1.027
61645.0,1,39.2,25,15.0,1.106
46887.0,0,23.4,26,7.0,-0.564
54756.0,0,54.3,21,1.0,-0.816
65337.0,0,41.7,18,11.0,0.078
42350.0,0,32.1,12,10.0,0.862
34324.0,0,25.5,20,7.0,0.139
22114.0,0,42.0,20,0.0,-1.577
34020.0,0,36.8,14,6.0,-0.803
60567.0,0,53.7,32,7.0,-0.074
50791.0,1,34.5,21,5.0,-0.076
59988.0,1,29.6,21,21.0,1.973
24419.0,0,47.0,23,1.0,-1.386
52319.0,0,47.3,26,12.0,0.506
50009.0,0,39.7,19,16.0,1.489
77781.0,1,44.8,32,22.0,2.271
34183.0,1,37.6,28,4.0,-0.404
37842.0,0,40.3,24,14.0,0.491
46409.0,0,49.6,27,14.0,0.57
51172.0,0,44.3,23,11.0,0.195
44793.0,0,36.3,15,9.0,-0.099
56233.0,1,51.5,26,12.0,0.436
17599.0,0,14.4,18,0.0,-2.532
67748.0,1,58.5,32,13.0,0.682
45790.0,0,20.9,26,9.0,0.126
41521.0,0,31.7,23,9.0,-0.222
72737.0,1,37.6,21,22.0,2.047
35100.0,0,36.5,23,5.0,-0.675
24078.0,0,48.1,24,2.0,-0.403
78796.0,1,27.4,22,20.0,1.992
37387.0,0,40.6,19,2.0,-0.832
29801.0,0,32.2,35,5.0,-0.55
57701.0,1,41.0,23,6.0,-0.147
53672.0,1,37.4,27,12.0,0.841
48371.0,1,38.9,18,10.0,0.208
37452.0,0,32.5,28,0.0,-1.293
41210.0,1,32.9,18,5.0,-0.532
48826.0,0,40.9,25,1.0,-0.607
45072.0,1,47.4,22,6.0,-0.077
63142.0,0,32.0,27,12.0,0.426
41493.0,0,29.3,20,8.0,0.418
35149.0,0,44.1,25,0.0,-1.776
40598.0,1,37.7,15,16.0,1.064
41075.0,0,46.3,28,9.0,0.253
65839.0,1,28.9,26,22.0,1.385
47058.0,1,20.2,23,13.0,0.444
60818.0,1,32.7,30,13.0,1.101
51582.0,0,30.3,34,12.0,0.467
52909.0,1,37.2,17,16.0,1.346
43984.0,1,31.6,23,10.0,0.522
44594.0,0,45.4,14,5.0,-0.098
68706.0,1,35.1,21,24.0,2.272
69422.0,1,39.5,24,12.0,0.889
52786.0,1,39.6,21,11.0,0.574
34927.0,0,39.9,21,0.0,-1.276
35847.0,1,37.8,24,0.0,-1.288
45269.0,0,43.1,29,10.0,0.293
30710.0,0,30.0,30,10.0,0.146
49609.0,0,52.0,27,0.0,-0.614
39506.0,0,35.6,30,9.0,0.141
60666.0,1,24.9,19,16.0,1.589
52820.0,0,39.9,27,15.0,0.695
31423.0,1,29.5,19,7.0,-1.141
51956.0,0,44.7,23,7.0,-0.112
39101.0,0,60.1,27,0.0,-0.805
41349.0,1,30.1,26,6.0,-0.388
47883.0,0,41.3,21,5.0,-0.414
42440.0,0,20.4,30,9.0,-0.478
24335.0,0,42.5,23,4.0,-1.255
31362.0,0,29.1,17,9.0,-0.128
33346.0,1,31.8,23,3.0,-0.561
8201.0,0,27.0,27,0.0,-2.929
64165.0,1,45.3,27,21.0,2.053
59502.0,0,48.1,21,15.0,1.089
40486.0,0,38.2,30,3.0,-0.376
28389.0,1,29.4,34,10.0,0.019
20875.0,0,53.9,19,1.0,-1.172
44937.0,1,30.5,29,18.0,1.696
63173.0,1,16.4,17,18.0,1.897
55160.0,0,42.6,20,7.0,0.157
42900.0,1,27.0,22,15.0,1.024
36408.0,0,47.9,17,6.0,0.175
31678.0,1,34.2,33,2.0,-1.337
34854.0,1,44.0,22,3.0,-0.412
41336.0,1,52.0,16,5.0,0.132
44865.0,1,25.9,24,9.0,-0.455
40768.0,1,32.3,26,5.0,-0.219
35096.0,1,37.2,26,6.0,-0.091
29634.0,0,53.4,25,10.0,-0.081
64107.0,1,31.4,19,12.0,0.052
39607.0,0,32.1,21,0.0,-1.061
33500.0,0,42.8,25,2.0,-0.717
28622.0,0,32.2,21,0.0,-1.285
56654.0,1,39.5,28,16.0,0.978
22689.0,1,22.5,16,0.0,-2.106
60531.0,1,60.1,36,13.0,1.154
54469.0,0,24.5,21,19.0,1.386
48334.0,1,34.8,29,5.0,-0.302
24545.0,0,37.7,21,0.0,-2.603
52065.0,1,57.1,23,3.0,-0.361
51914.0,0,24.8,24,7.0,-0.064
31749.0,0,57.8,17,2.0,-1.011
37969.0,1,45.6,25,4.0,-0.515
51681.0,1,42.2,26,18.0,1.53
54080.0,1,28.2,20,10.0,0.665
38394.0,0,43.7,28,1.0,-0.925
20944.0,0,30.8,18,0.0,-1.598
36162.0,0,50.7,22,9.0,-0.327
51329.0,0,28.3,27,7.0,-0.213
55639.0,0,36.9,24,12.0,0.496
47846.0,0,32.4,23,6.0,-0.535
41028.0,0,28.1,20,13.0,0.511
66468.0,1,45.4,24,18.0,1.935
65615.0,0,43.4,27,11.0,0.816
43658.0,0,50.1,14,6.0,-0.048
34380.0,0,20.2,19,11.0,-0.183
38320.0,0,48.6,25,7.0,-0.357
62037.0,0,63.1,21,16.0,1.181
48818.0,1,33.5,30,5.0,-0.627
45901.0,0,57.0,19,6.0,0.045
53344.0,0,35.4,34,12.0,0.051
39659.0,0,24.3,20,6.0,-0.502
21645.0,0,34.9,28,1.0,-1.372
43415.0,0,48.5,25,6.0,0.323
38809.0,0,29.6,22,9.0,-0.061
39008.0,0,32.0,23,10.0,0.5
35374.0,0,43.9,25,2.0,-0.534
75162.0,1,38.0,27,13.0,1.221
34905.0,0,43.8,24,0.0,-0.877
57770.0,0,40.4,15,16.0,1.712
40074.0,0,42.8,25,0.0,-1.748
43924.0,1,33.7,19,10.0,0.435
41958.0,0,40.3,18,12.0,0.475
42098.0,0,28.7,16,7.0,-0.796
60316.0,1,50.9,25,10.0,0.424
62362.0,1,31.7,30,11.0,1.28
26547.0,0,49.3,24,0.0,-2.217
56687.0,1,35.7,28,13.0,0.503
9694.0,1,40.0,29,0.0,-2.493
17289.0,1,33.1,29,5.0,-0.966
58687.0,0,27.8,26,19.0,1.629
45081.0,0,20.6,30,1.0,-0.582
25703.0,0,27.4,24,1.0,-1.174
47020.0,1,34.8,16,7.0,-0.198
75609.0,1,40.1,30,23.0,2.068
12587.0,0,48.1,33,1.0,-1.832
29664.0,0,33.5,31,4.0,-1.051
68117.0,1,29.2,28,18.0,1.497
60231.0,1,23.6,17,20.0,1.858
45379.0,1,42.8,29,7.0,-0.103
35140.0,0,51.8,24,0.0,-1.239
74231.0,1,50.7,18,21.0,2.096
75773.0,1,45.1,21,18.0,1.594
60175.0,1,44.4,25,10.0,0.679
31551.0,0,55.0,32,6.0,-0.812
43889.0,1,41.3,24,10.0,-0.049
43407.0,0,44.5,21,4.0,-0.16
62196.0,1,34.8,25,13.0,0.331
55781.0,0,24.4,21,16.0,1.451
40467.0,0,31.2,24,12.0,0.879
38982.0,1,37.9,27,4.0,-1.077
55364.0,0,38.6,24,16.0,1.376
42765.0,0,57.3,32,14.0,0.313
54517.0,0,38.8,30,10.0,0.687
76350.0,1,49.8,31,13.0,1.467
24817.0,0,33.6,17,1.0,-1.112
48475.0,0,34.9,27,9.0,-0.036
40684.0,0,24.7,18,3.0,-0.531
31607.0,0,30.6,26,0.0,-1.568
47493.0,1,43.3,27,11.0,0.347
69781.0,1,38.1,28,20.0,2.512
16855.0,0,47.4,27,0.0,-1.84
51212.0,0,39.8,25,7.0,-0.032
56697.0,0,34.5,21,13.0,0.641
44642.0,1,59.5,23,6.0,0.123
58763.0,0,37.1,16,10.0,-0.113
25743.0,1,49.6,26,0.0,-1.299
55787.0,0,34.0,28,11.0,0.233
49341.0,0,45.1,26,5.0,-0.757
21591.0,0,47.3,28,0.0,-2.19
55290.0,1,40.1,19,17.0,1.195
49186.0,1,14.5,21,11.0,0.958
47351.0,1,38.2,29,6.0,0.052
59042.0,0,50.3,29,13.0,0.229
53284.0,1,43.3,31,17.0,1.074
36851.0,1,42.5,26,13.0,0.224
54761.0,0,20.8,18,13.0,0.904
48002.0,1,30.8,25,6.0,-0.297
75905.0,0,42.1,19,17.0,1.312
37206.0,0,42.1,19,10.0,0.321
51072.0,1,50.1,25,8.0,0.194
38837.0,0,36.6,25,0.0,-1.27
49419.0,0,42.1,22,10.0,0.287
35278.0,1,38.2,19,1.0,-0.832
43579.0,1,28.1,17,2.0,-0.638
27037.0,0,15.4,25,4.0,-0.815
39263.0,0,42.3,23,1.0,-1.066
64130.0,1,39.7,27,23.0,2.125
51893.0,1,31.8,30,15.0,1.331
63827.0,0,21.8,27,18.0,1.92
10764.0,0,44.3,25,2.0,-1.223
49134.0,1,35.3,25,7.0,0.071
16453.0,0,43.6,25,0.0,-1.294
41307.0,0,56.6,23,3.0,-0.696
30654.0,0,16.6,17,2.0,-0.918
59282.0,0,31.0,30,19.0,1.24
44022.0,0,35.9,28,3.0,-0.396
64236.0,1,52.5,23,17.0,1.068
46051.0,0,21.6,18,13.0,0.604
93396.0,1,57.4,26,25.0,2.304
30397.0,0,39.4,24,5.0,-1.479
64942.0,0,37.0,19,18.0,1.259
70245.0,1,36.0,26,17.0,1.146
37810.0,0,33.6,24,0.0,-0.973
78160.0,1,48.5,25,12.0,1.007
50359.0,0,27.3,33,11.0,0.336
44533.0,1,41.5,19,3.0,-0.227
27940.0,0,34.2,18,4.0,-0.824
33377.0,0,30.4,26,0.0,-0.719
70627.0,1,63.9,25,23.0,2.05
54054.0,1,42.2,25,7.0,0.001
48207.0,0,44.1,26,13.0,0.782
41006.0,1,49.4,26,2.0,-0.791
38386.0,0,23.8,27,0.0,-0.78
61615.0,0,55.5,24,17.0,1.082
17074.0,0,12.9,21,3.0,-1.35
48256.0,1,30.3,29,5.0,-0.415
46437.0,1,33.4,22,10.0,0.034
22427.0,0,43.8,16,8.0,0.111
36312.0,0,40.2,30,8.0,-0.179
60909.0,0,36.3,26,12.0,0.396
64971.0,0,37.9,24,13.0,0.693
57158.0,0,28.2,28,15.0,0.735
39197.0,1,23.0,20,3.0,-0.986
37654.0,0,45.3,31,6.0,-0.284
60297.0,1,44.9,20,14.0,1.195
68995.0,0,53.8,30,12.0,0.895
28948.0,0,30.1,16,1.0,-1.373
50977.0,0,44.9,26,7.0,0.351
19941.0,0,35.2,28,0.0,-1.978
56545.0,0,49.9,24,8.0,0.047
79882.0,1,48.2,18,18.0,1.898
37739.0,0,40.1,18,0.0,-0.948
36809.0,0,34.6,34,4.0,-0.834
51556.0,0,47.6,19,13.0,0.764
32801.0,0,44.5,24,2.0,-1.543
27765.0,0,31.2,26,2.0,-0.633
42409.0,0,24.7,22,10.0,0.596
26547.0,1,35.1,16,4.0,-0.634
54923.0,0,53.2,28,5.0,-0.236
53285.0,1,49.5,27,12.0,0.744
51822.0,0,26.9,26,11.0,0.422
44246.0,0,26.3,19,11.0,0.267
66223.0,0,50.7,26,9.0,-0.339
52873.0,0,26.6,33,8.0,0.37
31582.0,1,43.1,21,8.0,-0.124
61773.0,1,31.8,24,9.0,0.458
37765.0,0,54.2,22,6.0,-0.497
41446.0,0,30.3,32,8.0,-0.183
30055.0,0,49.4,28,0.0,-0.99
47622.0,0,39.8,31,6.0,-0.035
36706.0,0,40.5,23,4.0,-0.811
24112.0,0,18.3,28,1.0,-1.114
44734.0,1,16.0,30,9.0,0.259
51632.0,1,35.8,28,11.0,0.213
38223.0,1,40.5,21,14.0,0.783
26207.0,0,26.7,23,4.0,-0.431
64624.0,1,27.1,25,9.0,0.408
56874.0,1,43.6,19,9.0,0.551
49382.0,1,43.6,22,11.0,0.445
21717.0,0,36.6,27,0.0,-0.826
47512.0,0,45.8,25,9.0,0.149
57690.0,1,26.3,21,13.0,0.364
64666.0,0,34.4,20,7.0,0.007
36971.0,0,54.5,22,0.0,-2.086
39133.0,0,38.7,21,13.0,0.16
69173.0,1,39.3,17,24.0,2.213
32966.0,0,61.1,28,4.0,-0.36
26831.0,0,24.0,22,4.0,-0.728
46772.0,0,46.0,14,11.0,0.373
50507.0,0,54.6,36,10.0,0.312
78062.0,1,34.8,24,19.0,1.193
23272.0,1,46.6,23,1.0,-1.258
55343.0,1,28.2,27,13.0,0.731
33347.0,0,31.1,19,13.0,0.59
48919.0,1,41.8,22,10.0,-0.142
42928.0,1,46.0,27,12.0,0.339
67856.0,0,49.2,25,15.0,1.029
58894.0,1,53.7,27,10.0,0.872
20167.0,0,37.3,26,0.0,-1.143
41811.0,1,49.9,20,15.0,0.82
40281.0,1,34.6,32,8.0,-0.065
49543.0,0,47.0,27,10.0,0.073
49562.0,0,40.1,25,12.0,0.073
39478.0,0,42.5,23,5.0,-0.15
68942.0,1,42.2,18,17.0,1.192
34102.0,1,22.0,18,7.0,-0.084
5663.0,0,26.8,21,3.0,-1.12
45892.0,1,39.0,26,6.0,-0.394
53134.0,0,21.1,16,13.0,0.179
70792.0,0,46.3,22,16.0,1.229
45346.0,1,46.7,21,10.0,0.603
30727.0,0,41.3,24,4.0,-0.851
82531.0,1,26.8,28,24.0,2.485
44431.0,0,51.8,21,12.0,0.265
67604.0,1,58.4,27,17.0,1.275
37069.0,0,39.5,22,12.0,-0.152
43051.0,0,43.1,23,11.0,0.533
47805.0,0,40.0,23,13.0,0.839
70660.0,1,43.3,23,14.0,1.218
58419.0,1,36.8,14,15.0,1.057
65990.0,1,37.7,12,14.0,0.872
46941.0,0,47.1,26,7.0,-0.315
53109.0,0,61.5,18,5.0,-0.572
53236.0,0,24.0,24,9.0,0.333
62317.0,0,37.0,26,12.0,0.933
39393.0,0,26.2,24,6.0,-0.223
87044.0,1,53.9,24,17.0,1.065
62251.0,0,32.1,24,19.0,1.453
16052.0,0,23.6,25,2.0,-0.916
37659.0,0,44.4,23,1.0,-0.837
37674.0,0,55.4,23,7.0,-0.14
61223.0,1,44.6,27,14.0,0.308
47219.0,0,40.0,37,7.0,-0.525
63108.0,1,42.1,24,17.0,1.352
46708.0,0,52.1,33,12.0,0.424
43933.0,0,29.3,18,11.0,0.039
22671.0,0,36.9,26,0.0,-1.436
35834.0,0,33.5,30,0.0,-1.316
53068.0,0,26.3,35,9.0,0.281
42604.0,0,34.7,26,0.0,-2.133
56252.0,1,49.1,15,14.0,1.013
39725.0,0,43.7,16,9.0,-0.158
86645.0,1,44.4,25,26.0,3.243
76027.0,1,39.5,30,25.0,2.308
52224.0,0,43.2,27,7.0,-0.181
39512.0,0,30.0,21,9.0,-0.106
71662.0,0,34.9,22,16.0,0.996
73384.0,1,39.9,25,20.0,1.703
22674.0,0,40.8,29,0.0,-1.638
18514.0,0,41.2,27,0.0,-1.786
46255.0,0,36.6,28,8.0,-0.622
53255.0,1,34.2,18,13.0,0.583
55372.0,0,69.6,23,10.0,0.497
57810.0,1,47.1,27,16.0,1.07
33532.0,1,42.1,24,1.0,-1.2
12345.0,0,35.7,28,0.0,-2.316
65313.0,0,33.5,24,14.0,0.858
39002.0,0,36.7,17,3.0,-0.828
20419.0,0,40.9,28,0.0,-2.018
42804.0,0,19.2,27,7.0,0.145
54501.0,0,22.3,33,10.0,0.793
45736.0,1,31.6,26,8.0,-0.122
32161.0,0,40.1,25,6.0,-0.458
27523.0,0,35.6,25,7.0,-0.159
37789.0,0,52.8,32,6.0,-0.371
23572.0,0,23.2,15,0.0,-1.348
31394.0,1,30.5,20,3.0,-0.715
62690.0,1,53.2,23,10.0,0.521
48624.0,0,39.3,32,12.0,0.322
62333.0,0,46.8,20,10.0,0.168
34843.0,1,58.5,26,1.0,-0.995
41707.0,0,31.1,19,10.0,-0.182
21415.0,1,37.0,35,0.0,-2.177
52051.0,1,35.3,19,10.0,0.178
67740.0,0,18.5,25,16.0,1.429
30911.0,0,34.9,21,2.0,-1.474
24444.0,0,46.8,32,5.0,-0.586
53359.0,0,43.4,23,10.0,0.329
56076.0,1,44.2,26,15.0,1.253
36180.0,0,34.2,23,6.0,-0.448
40223.0,0,31.4,20,6.0,-0.692
14719.0,0,50.7,27,0.0,-1.969
58343.0,1,33.0,28,9.0,0.103
70719.0,1,40.9,28,24.0,2.042
65741.0,0,39.6,24,11.0,0.277
47675.0,0,52.6,26,7.0,-0.022
66965.0,1,47.7,25,7.0,0.322
52505.0,0,25.0,25,7.0,-0.011
27974.0,0,26.1,22,4.0,-0.813
49134.0,1,43.8,29,14.0,0.823
50722.0,0,37.4,36,12.0,0.226
43467.0,1,33.4,28,6.0,0.018
47257.0,0,48.2,24,1.0,-0.975
61148.0,1,39.9,21,13.0,1.304
50452.0,0,38.5,24,9.0,0.665
26168.0,0,45.8,14,3.0,-0.553
61613.0,0,34.2,34,15.0,1.002
34788.0,1,53.7,24,7.0,-0.498
37373.0,0,30.1,22,1.0,-0.782
44910.0,1,44.6,27,2.0,-0.76
20301.0,0,52.3,27,0.0,-1.771
59645.0,1,24.2,27,11.0,0.472
21912.0,1,34.6,18,0.0,-1.831
21402.0,0,49.4,31,4.0,-1.228
34991.0,0,49.6,29,0.0,-2.076
38922.0,1,36.3,23,7.0,-0.086
46151.0,0,30.7,25,6.0,-0.15
48120.0,1,47.6,21,3.0,-0.327
36978.0,0,49.8,23,0.0,-1.043
31761.0,0,26.4,23,0.0,-1.172
40005.0,0,26.0,20,9.0,0.464
52662.0,0,40.3,27,3.0,-0.551
61790.0,1,44.3,32,11.0,0.316
36929.0,0,35.0,21,4.0,-0.885
36328.0,0,44.8,19,8.0,0.181
55747.0,1,30.9,30,20.0,1.303
56722.0,1,16.9,23,8.0,0.586
27386.0,1,33.8,30,6.0,-0.412
55091.0,1,38.6,31,9.0,0.257
30849.0,0,35.2,24,5.0,-0.241
35412.0,0,26.4,20,7.0,0.008
29681.0,1,19.8,23,6.0,-0.326
47026.0,1,32.9,24,7.0,-0.164
57422.0,0,47.0,23,8.0,0.212
37348.0,0,50.6,23,0.0,-0.993
39254.0,0,49.9,30,0.0,-1.016
28457.0,0,29.8,25,0.0,-1.389
29928.0,0,26.5,27,0.0,-1.6
36274.0,1,43.0,17,0.0,-1.217
24345.0,0,44.4,16,9.0,0.159
39937.0,0,42.0,14,2.0,-0.893
57751.0,1,17.9,26,11.0,0.514
40618.0,0,29.3,22,7.0,0.035
5140.0,0,37.7,23,0.0,-1.969
56730.0,0,42.9,31,10.0,0.655
59494.0,0,45.7,30,12.0,0.811
31766.0,0,39.4,35,1.0,-0.994
52632.0,0,41.3,28,9.0,0.42
43224.0,0,38.8,24,3.0,-0.856
67381.0,0,44.9,30,8.0,0.098
31071.0,0,41.1,23,0.0,-1.264
25653.0,0,38.7,22,0.0,-1.793
35213.0,1,35.3,19,4.0,-0.383
39426.0,0,38.8,24,8.0,-0.124
42666.0,0,42.8,39,10.0,-0.398
42815.0,1,40.7,21,0.0,-1.184
47924.0,0,41.8,28,6.0,-0.4
65880.0,0,51.4,26,10.0,0.269
35137.0,0,40.7,36,9.0,-0.045
39027.0,1,31.5,27,10.0,0.183
49901.0,1,46.8,24,4.0,-0.67
71002.0,1,24.3,22,15.0,1.172
29329.0,0,27.2,24,0.0,-1.176
17630.0,1,41.4,20,9.0,0.488
55609.0,1,43.2,18,15.0,1.182
53787.0,1,25.5,21,8.0,0.481
33800.0,0,34.2,20,6.0,-0.203
39832.0,0,31.9,28,7.0,-0.528
74291.0,1,33.1,22,14.0,1.036
41749.0,0,47.4,30,1.0,-1.423
42489.0,0,45.1,33,5.0,-0.97
39085.0,0,37.8,22,5.0,-0.398
59276.0,1,32.5,31,16.0,1.238
56195.0,1,24.5,23,10.0,0.38
37317.0,0,52.2,33,1.0,-0.968
41642.0,0,43.9,20,4.0,-0.31
26158.0,1,30.9,20,6.0,-0.614
33846.0,1,45.2,20,4.0,-0.71
64056.0,1,37.3,17,18.0,0.979
19500.0,0,35.1,26,2.0,-1.372
68084.0,1,42.4,15,16.0,1.609
60327.0,1,30.6,26,15.0,0.828
60742.0,0,34.6,22,14.0,1.091
44109.0,0,39.2,25,8.0,-0.463
50273.0,1,33.0,24,6.0,-0.15
22415.0,0,44.7,18,0.0,-1.433
28766.0,0,56.7,20,3.0,-0.525
43604.0,1,30.5,14,9.0,0.494
66294.0,1,21.3,22,14.0,1.296
20105.0,0,18.0,30,0.0,-1.107
31863.0,0,36.5,24,8.0,-0.366
36421.0,1,31.4,23,11.0,-0.151
12595.0,0,40.1,19,0.0,-1.396
44719.0,1,39.3,18,14.0,0.591
42710.0,0,22.0,29,3.0,-0.724
34999.0,0,19.9,29,8.0,-0.195
30629.0,1,41.0,33,2.0,-0.452
32238.0,0,39.4,28,4.0,-0.789
51361.0,1,33.7,25,4.0,-0.007
29281.0,1,21.4,30,7.0,-0.216
50671.0,0,42.7,34,6.0,-0.372
26838.0,0,50.7,26,4.0,-0.728
47487.0,1,40.8,17,8.0,0.32
63906.0,1,29.5,28,19.0,1.654
43654.0,1,38.4,17,10.0,0.14
55386.0,0,24.3,30,14.0,0.996
34733.0,0,48.6,18,1.0,-1.39
47089.0,0,38.8,27,9.0,0.158
24534.0,0,20.3,26,2.0,-1.097
30085.0,0,35.0,23,0.0,-1.477
40281.0,0,42.6,34,4.0,-0.739
58047.0,1,34.7,33,16.0,1.192
56725.0,0,35.2,27,13.0,0.95
40061.0,0,25.8,25,7.0,0.243
21731.0,0,43.7,31,0.0,-1.533
51918.0,1,31.5,29,9.0,-0.196
52961.0,1,16.4,30,10.0,0.302
51113.0,0,34.3,17,10.0,0.176
29227.0,0,47.8,24,0.0,-1.844
25038.0,0,34.1,17,4.0,-0.89
55448.0,0,55.4,28,7.0,-0.064
51898.0,1,42.3,21,10.0,0.536
26388.0,0,41.4,24,0.0,-2.196
44261.0,1,36.7,22,6.0,-0.162
50119.0,0,37.3,30,11.0,0.143
60146.0,1,35.4,23,15.0,0.85
57766.0,0,35.0,17,13.0,0.693
43111.0,1,43.3,27,9.0,0.583
21586.0,0,28.6,26,3.0,-0.8
24664.0,0,27.2,19,0.0,-1.908
41449.0,0,26.8,25,5.0,-0.393
54083.0,0,58.5,26,14.0,1.002
69231.0,1,43.3,29,18.0,1.393
45320.0,1,41.0,23,11.0,0.711
75880.0,0,27.4,31,10.0,0.429
